GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
83,8,44.9099,839.666,370.808,73485.8,-2.48758,42,0,2.05267,0,4294967295,0,17,17,0
83,8,249.758,3298.9,1158.94,179080,-2.46243,42,0,2.21702,0,4294967295,0,17,17,0
83,8,162.035,6557.85,863.28,3177.36,-2.18799,42,0,2.1859,0,4294967295,0,17,17,0
83,8,4.52557,79.7818,79.0844,5.42059e+006,-2.32502,42,0,2.18526,33.908,55,1,17,13,4
83,8,6.77122,282.693,136.96,1077.79,-2.05085,42,0,2.10736,0,4294967295,0,17,17,0
83,8,2.46209,117.303,36.9796,4.60995e+006,-2.56896,43,0,2.10052,0,4294967295,0,16,16,0
83,8,26.4237,612.242,170.343,35218,-2.35147,43,0,2.07191,0,4294967295,0,16,16,0
83,8,45.0475,1502.86,235.1,2961.53,-2.41866,43,0,2.06307,0,4294967295,0,16,16,0
83,8,19.9143,936.714,137.095,167.416,-2.05085,43,0,2.06428,0,4294967295,0,16,16,0
83,8,49.0273,626.364,248.199,132774,-2.20265,43,0,2.05764,0,4294967295,0,16,16,0
83,8,11.1126,148.183,95.0966,82688.7,-2.62388,43,0,2.1029,0,4294967295,0,16,16,0
83,8,86.1241,3940.19,366.921,484096,-2.34487,43,0,2.07727,0,4294967295,0,16,16,0
83,8,22.5519,334.887,153.775,138559,-2.39627,43,0,2.12768,0,4294967295,0,16,16,0
83,8,2.2439,76.841,36.3282,1.07462e+007,-2.05085,43,0,2.19098,0,4294967295,0,16,16,0
83,8,6.65046,245.504,71.8112,6.17887e+006,-2.05085,43,0,2.24634,0,4294967295,0,16,16,0
83,8,4.14692,160.297,51.2531,422.43,-2.12484,43,0,2.10388,0,4294967295,0,16,16,0
83,8,36.7612,386.772,205.902,4145.42,-2.20265,43,0,2.06742,0,4294967295,0,16,16,0
83,8,11.7692,356.288,96.8383,2.56055e+006,-2.26013,43,0,2.03223,0,4294967295,0,16,16,0
83,8,428.3,17386,17357.3,1834.95,-2.56049,0,0,2.27672,7773.52,18,1,120,79,41
83,8,345.55,16552.5,5852.83,1463.83,-2.71651,19,0,2.14446,0,4294967295,0,40,40,0
83,8,2.78548,109.131,9.02475,918192,-2.56896,54,0,2.00012,0,4294967295,0,5,5,0
83,8,116.722,1301.64,207.366,5635.78,-2.30151,54,0,2.12502,0,4294967295,0,5,5,0
83,8,12.2642,358.08,30.4831,1.82334e+006,-2.26013,54,0,2.07871,0,4294967295,0,5,5,0
83,8,44.9231,828.319,89.6688,86395.4,-2.48758,54,0,2.03925,0,4294967295,0,5,5,0
83,8,12.3079,172.058,31.2301,65.199,-2.62388,54,0,2.18437,0,4294967295,0,5,5,0
83,8,2.02738,72.3763,7.13524,5.3665e+006,-2.05085,54,0,2.05846,0,4294967295,0,5,5,0
83,8,6.64925,293.601,18.7936,731.962,-2.05085,54,0,2.14032,0,4294967295,0,5,5,0
83,8,21.7543,343.41,52.2573,56705,-2.39627,54,0,2.37677,0,4294967295,0,5,5,0
83,8,26.6378,598.882,57.6854,1945.69,-2.35147,54,0,2.04395,0,4294967295,0,5,5,0
83,8,173.514,6559.79,288.835,323.871,-2.18799,54,0,2.03607,0,4294967295,0,5,5,0
83,8,48.5556,576.989,48.0606,1.96862e+006,-2.20265,55,0,2.5,0,4294967295,0,4,4,0
83,8,7.12574,277.312,6.9943,174.604,-2.05085,55,0,2.5,0,4294967295,0,4,4,0
83,8,10.4008,167.14,10.2301,3.59111e+006,-2.62388,55,0,2.5,0,4294967295,0,4,4,0
83,8,2.18544,69.9546,2.12739,6.00009e+007,-2.05085,55,0,2.5,0,4294967295,0,4,4,0
83,8,120.388,1326.94,119.462,7292.71,-2.30151,55,0,2.5,0,4294967295,0,4,4,0
83,8,89.383,3910.37,88.6286,51801.9,-2.34487,55,0,2.5,0,4294967295,0,4,4,0
83,8,11.111,345.027,10.9323,1.11633e+006,-2.26013,55,0,2.5,0,4294967295,0,4,4,0
83,8,20.4211,917.453,20.149,1.27573e+007,-2.05085,55,0,2.5,0,4294967295,0,4,4,0
83,8,22.4895,357.524,22.1986,1.03897e+006,-2.39627,55,0,2.5,0,4294967295,0,4,4,0
83,8,22.6693,1710.91,22.3768,2694.21,-2.56896,55,0,2.5,0,4294967295,0,4,4,0
83,8,35.0991,1497.99,391.488,518.413,-2.01164,42,0,2.22161,0,4294967295,0,17,17,0
83,8,63.5154,708.597,240.119,6.77449,-2.20265,43,0,2.02229,0,4294967295,0,16,16,0
83,8,186.705,8364.38,8350.13,14081.5,-2.74227,7,0,2.35964,6.81609,55,1,52,48,4
83,8,1385.53,29689.7,13596.8,3607.18,-2.07427,17,0,2.0069,0,4294967295,0,42,42,0
83,8,141.822,1714.43,794.866,28871.6,-2.07427,42,0,2.15752,0,4294967295,0,17,17,0
83,8,210.591,9385.39,9366.64,1482.68,-2.71651,6,0,2.03153,249.657,55,1,53,49,4
83,8,7.56235,71.8256,71.3394,267459,-2.07592,7,0,2.16488,3.55271e-015,30,1,52,23,29
84,0,1971.92,83646.4,83646.4,59116.6,-2.50065,17,0.5,2,78222.3,33,1,42,16,26
84,0,133.245,8879.35,8879.35,12.5941,-2.56896,17,0.5,2,10659,27,1,42,10,32
84,0,259.713,12202.4,12202.4,15.1798,-2.2328,17,0.5,2,13363.6,27,1,42,10,32
84,0,205.89,5747.09,5747.09,57.1017,-2.26888,29,0.5,2,7836.5,37,1,30,8,22
84,0,626.751,7492.79,7492.79,19.1542,-2.30151,29,0.5,2,9477.69,36,1,30,7,23
84,0,552.313,36834,36834,16486.6,-2.71651,29,0.5,2,43562,44,1,30,15,15
84,0,370.014,4955.57,4955.57,1073.53,-2.20265,41,0.5,2,7085.38,47,1,18,6,12
84,0,46.4559,1242.06,1242.06,3817.09,-2.56049,41,0.5,2,2670,47,1,18,6,12
84,0,111.349,1438.34,1438.34,97.8876,-2.19737,41,0.5,2,2974.65,46,1,18,5,13
84,0,30.158,1246.4,1246.4,214027,-2.24328,41,0.5,2,2650.92,47,1,18,6,12
84,0,31.1176,515.963,515.963,26231.9,-2.78442,41,0.5,2,1438.52,45,1,18,4,14
84,0,15.251,390.72,390.72,1200.48,-2.62388,41,0.5,2,1188.62,45,1,18,4,14
84,0,6.84125,468.393,468.393,43690.1,-2.34468,41,0.5,2,1330.63,46,1,18,5,13
84,0,5.58727,267.759,267.759,7616.29,-2.42434,41,0.5,2,892.438,45,1,18,4,14
84,0,129.618,3599.99,3599.99,105696,-2.22617,41,0.5,2,7029.57,48,1,18,7,11
84,0,3.03337,99.705,99.705,518.209,-2.58894,41,0.5,2,451.206,45,1,18,4,14
84,0,211.175,2974.71,2974.71,201.44,-2.30151,41,0.5,2,4969.5,47,1,18,6,12
84,0,1164.52,17868.2,17868.2,44432.2,-2.20265,41,0.5,2,26226.2,50,1,18,9,9
84,0,1846.36,45691.8,45691.8,748.029,-2.39627,16,0.5,2,33846.3,29,1,43,13,30
84,0,41.3147,769.196,769.196,14216.8,-2.29829,42,0.5,2,1901.93,47,1,17,5,12
84,0,3.28022,51.226,51.226,271.776,-2.56049,42,0.5,2,281.588,45,1,17,3,14
84,0,26.0068,246.614,246.614,2.45567,-2.20265,42,0.5,2,855.679,45,1,17,3,14
84,0,54.1129,4911.69,4911.69,755.583,-2.56896,43,0.5,2,8852.78,52,1,16,9,7
84,0,1353.64,97542.4,97542.4,3407.67,-3.69659,30,0.5,2,86406.8,49,1,29,19,10
84,0,16.0304,1485.12,1485.12,828885,-2.56896,43,0.5,2,2999.08,51,1,16,8,8
84,0,3950.33,88096.8,88096.8,98.148,-2.07592,29,0.5,2,80531.8,44,1,30,15,15
84,0,28.5297,1349.54,960.718,9.33141e+007,-2.24328,53,0.5,2,0,4294967295,0,6,6,0
84,0,15.5499,379.824,379.824,2.40013e+007,-2.62388,53,0.5,2,544.723,57,1,6,4,2
84,0,3.00454,104.141,104.141,1.69607e+007,-2.58894,53,0.5,2,298.874,57,1,6,4,2
84,0,83.0824,2437,2399.45,3.26771e+006,-2.18019,53,0.5,2,0,4294967295,0,6,6,0
84,0,1237.45,34105.5,9837.8,54798.8,-2.35496,53,0.5,2,0,4294967295,0,6,6,0
84,0,658.141,7565.84,6896.07,241673,-2.30151,53,0.5,2,0,4294967295,0,6,6,0
84,0,6.1648,244.684,244.684,8.26605e+007,-2.42434,53,0.5,2,300.264,58,1,6,5,1
84,0,259.713,12202.4,4241.81,82795.9,-2.2328,53,0.5,2,0,4294967295,0,6,6,0
84,0,359.958,4239.5,4239.5,140459,-2.20265,53,0.5,2,762.308,59,1,6,6,0
84,0,2164.15,87716.2,13712.8,71292.4,-2.50065,53,0.5,2,0,4294967295,0,6,6,0
84,0,205.89,5747.09,3756.68,427892,-2.26888,53,0.5,2,0,4294967295,0,6,6,0
84,0,359.479,33125,4880.78,1.67771e+006,-2.56896,53,0.5,2,0,4294967295,0,6,6,0
84,0,52.4779,885.528,885.528,1673.07,-2.03654,53,0.5,2,954.539,58,1,6,5,1
84,0,11.381,199.329,199.329,4.05682e+007,-2.89416,53,0.5,2,455.657,57,1,6,4,2
84,0,3950.33,88096.8,20140,74.199,-2.07592,53,0.5,2,0,4294967295,0,6,6,0
84,0,5.05077,112.005,112.005,954917,-2.22617,53,0.5,2,381.263,56,1,6,3,3
84,0,13.8915,1546.45,676.344,1.27249e+008,-2.56896,53,0.5,2,0,4294967295,0,6,6,0
84,0,215.022,3171.24,3171.24,99676.2,-2.30151,53,0.5,2,699.685,59,1,6,6,0
84,0,118.194,1442.49,1442.49,247041,-2.19737,53,0.5,2,1289.58,58,1,6,5,1
84,0,50.9662,3567.12,1915.54,5.34535e+006,-2.05085,53,0.5,2,0,4294967295,0,6,6,0
84,0,32.0718,508.714,508.714,1.00003e+008,-2.78442,53,0.5,2,334.41,58,1,6,5,1
84,0,6.76217,479.345,479.345,8.74739e+007,-2.34468,53,0.5,2,120.613,59,1,6,6,0
84,0,1326.29,93250.2,10241.9,162183,-3.69659,53,0.5,2,0,4294967295,0,6,6,0
84,0,134.812,3480.2,3100.23,509922,-2.22617,53,0.5,2,0,4294967295,0,6,6,0
84,0,47.9404,567.409,567.409,8.72581e+006,-2.46243,53,0.5,2,919.761,57,1,6,4,2
84,0,1846.36,45691.8,12463.7,230.256,-2.39627,53,0.5,2,0,4294967295,0,6,6,0
84,0,11.5291,211.362,211.362,9.09867e+006,-2.89416,54,0.5,2,341.374,58,1,5,4,1
84,0,15.3066,401.124,401.124,3.92432e+006,-2.62388,54,0.5,2,313.422,58,1,5,4,1
84,0,25.5415,241.235,241.235,1807.44,-2.20265,54,0.5,2,483.873,57,1,5,3,2
84,0,31.1176,515.963,515.963,5.98089e+007,-2.78442,54,0.5,2,210.891,58,1,5,4,1
84,0,110.891,1483.56,1483.56,40786.6,-2.19737,54,0.5,2,431.851,59,1,5,5,0
84,0,980.896,20937,6422.28,200601,-2.20265,54,0.5,2,0,4294967295,0,5,5,0
84,0,5.99857,465.06,465.06,1.62807e+007,-2.34468,54,0.5,2,11.7139,59,1,5,5,0
84,0,25.3441,1547.63,862.519,2.60529e+007,-2.24328,54,0.5,2,0,4294967295,0,5,5,0
84,0,3.26736,92.4757,92.4757,1.20238e+006,-2.58894,54,0.5,2,216.204,57,1,5,3,2
84,0,5.51325,119.347,119.347,104170,-2.22617,54,0.5,2,261.377,57,1,5,3,2
84,0,316.958,16830.7,3319.63,318229,-2.39563,54,0.5,2,0,4294967295,0,5,5,0
84,0,55.2012,4962.29,1352.37,78127.5,-2.56896,54,0.5,2,0,4294967295,0,5,5,0
84,0,6.53674,246.273,246.273,1.29765e+007,-2.42434,54,0.5,2,242.779,58,1,5,4,1
84,0,609.541,15507.5,4820.3,148978,-2.09167,54,0.5,2,0,4294967295,0,5,5,0
84,0,129.618,3599.99,1772.51,2.2133e+007,-2.22617,54,0.5,2,0,4294967295,0,5,5,0
84,0,3.5763,49.6496,49.6496,116627,-2.56049,54,0.5,2,191.979,57,1,5,3,2
84,0,211.175,2974.71,1778.39,118429,-2.30151,55,0.5,2,0,4294967295,0,4,4,0
84,0,2.77309,103.819,103.819,4.69407e+006,-2.58894,55,0.5,2,84.8797,59,1,4,4,0
84,0,269.821,12714.8,2054.35,409795,-2.2328,55,0.5,2,0,4294967295,0,4,4,0
84,0,16.0304,1485.12,375.013,6.14192e+007,-2.56896,55,0.5,2,0,4294967295,0,4,4,0
84,0,847.294,30054.1,4296.42,38570.3,-2.22617,55,0.5,2,0,4294967295,0,4,4,0
84,0,133.245,8879.35,1372.73,554833,-2.56896,55,0.5,2,0,4294967295,0,4,4,0
84,0,410.638,28118.3,2689.63,5985.26,-2.01164,55,0.5,2,0,4294967295,0,4,4,0
84,0,41.3147,769.196,715.482,1.7448e+006,-2.29829,55,0.5,2,0,4294967295,0,4,4,0
84,0,77.4975,2268.06,1011.34,705995,-2.18019,55,0.5,2,0,4294967295,0,4,4,0
84,0,623.789,7966.53,3517.48,104986,-2.30151,55,0.5,2,0,4294967295,0,4,4,0
84,0,15.251,390.72,390.72,701510,-2.62388,55,0.5,2,35.0999,59,1,4,4,0
84,0,3.1775,52.9106,52.9106,147055,-2.56049,55,0.5,2,115.6,58,1,4,3,1
84,0,6.43642,124.371,124.371,75677.2,-2.22617,55,0.5,2,136.538,58,1,4,3,1
84,0,29.1529,1329.97,534.175,3.0587e+007,-2.24328,55,0.5,2,0,4294967295,0,4,4,0
84,0,5.70962,270.286,254.373,1.39812e+007,-2.42434,55,0.5,2,0,4294967295,0,4,4,0
84,0,110.489,1379.55,1234.98,13622.8,-2.19737,55,0.5,2,0,4294967295,0,4,4,0
84,0,6.62791,496.204,269.925,1.81043e+007,-2.34468,55,0.5,2,0,4294967295,0,4,4,0
84,0,9.21975,241.232,241.232,9.31607e+006,-2.89416,55,0.5,2,79.26,59,1,4,4,0
84,0,22.0138,619.578,456.269,4.22121e+007,-2.58603,55,0.5,2,0,4294967295,0,4,4,0
84,0,24.2243,228.899,228.899,440.736,-2.20265,55,0.5,2,259.939,58,1,4,3,1
84,0,374.935,4943.46,2523.83,93066,-2.20265,55,0.5,2,0,4294967295,0,4,4,0
84,0,1245.15,90876.2,90876.2,162173,-3.69659,41,0.5,2,192.867,59,1,18,18,0
84,0,80.086,5017.66,1283.83,4.54387e+007,-2.42434,54,0.5,2,0,4294967295,0,5,5,0
84,0,94.6969,3324.47,2413.37,8.96268e+006,-2.89416,53,0.5,2,0,4294967295,0,6,6,0
84,0,421.086,9123.3,2737.15,2.18901e+006,-2.32502,55,0.5,2,0,4294967295,0,4,4,0
84,1,1156.8,23417.3,23417.3,1.32639,-0.00511547,29,0.5,3.95597,9809.43,35,1,30,6,24
84,1,477.481,24606.9,24606.9,1003.23,0.00720199,31,0.5,3.93649,5209.15,40,1,28,9,19
84,1,482.048,23784,23784,13438.7,0.00720199,42,0.5,3.94697,4540.56,58,1,17,16,1
84,1,1119.51,23046.7,23046.7,93106.4,-0.00511547,53,0.5,3.96479,2603.13,59,1,6,6,0
84,1,1894.08,29430.8,27611.9,151.563,0.00384582,53,0.5,3.96897,0,4294967295,0,6,6,0
84,1,538.599,48462,24478.9,693.221,0.00609166,53,0.5,3.96123,0,4294967295,0,6,6,0
84,1,793.986,30826.3,17251.5,453530,0.00342182,53,0.5,3.83651,0,4294967295,0,6,6,0
84,1,474.796,26603.2,13619.7,786841,0.00720199,53,0.5,3.69115,0,4294967295,0,6,6,0
84,1,307.37,29821.5,16649,144.901,-0.00413064,53,0.5,3.84705,0,4294967295,0,6,6,0
84,1,478.325,9848.17,9848.17,3.68976,-2.43916,43,0.5,3.01305,47114.3,46,1,16,3,13
84,1,864.186,20025,20025,99.1067,-2.07592,54,0.5,3.01905,34811.1,58,1,5,4,1
84,1,485.214,9407.06,9407.06,133350,-2.43916,54,0.5,3.02319,27721.6,57,1,5,3,2
84,1,448.908,9478.66,9478.66,130606,-2.43916,55,0.5,3.02334,17292.5,58,1,4,3,1
84,1,772.926,19998.2,19998.2,8.53845,-2.07592,55,0.5,3.01557,15236.3,59,1,4,4,0
84,1,501.424,38090.2,17623.4,726969,-0.0781693,53,0.5,3.85772,0,4294967295,0,6,6,0
84,1,543.655,15317.3,15317.3,147.814,-2.39627,41,0.5,3.0406,64848.7,45,1,18,4,14
84,1,534.78,36954.2,16769.4,275012,-0.0781693,55,0.5,3.34747,0,4294967295,0,4,4,0
84,2,82.9075,1382.64,1382.64,11.0058,-2.39627,17,0.5,3.02056,6799.45,26,1,42,9,33
84,2,201.777,16157.4,16157.4,5433.9,-2.56896,17,0.5,2.93278,24863.4,34,1,42,17,25
84,2,3605.99,57594.3,57594.3,8.46063,-2.30151,29,0.5,2.07934,31102.1,37,1,30,8,22
84,2,531.409,38285.5,38285.5,2850.45,-2.58894,29,0.5,2.74085,37989,37,1,30,8,22
84,2,149.37,8232.57,8232.57,322.593,-3.69659,17,0.5,3.02798,28928.7,32,1,42,15,27
84,2,38.2862,1132.73,1132.73,746491,-2.18799,30,0.5,3.0112,6180.02,42,1,29,12,17
84,2,83.5421,904.668,904.668,119508,-2.40027,41,0.5,2.87552,3801.1,48,1,18,7,11
84,2,118.915,2302.09,2302.09,101087,-2.13563,41,0.5,3.0367,11230.1,47,1,18,6,12
84,2,38.2415,431.711,431.711,412522,-2.07427,41,0.5,2.47942,1430.21,47,1,18,6,12
84,2,222.727,3209.78,3209.78,186.629,-2.13563,41,0.5,3.00927,13677,45,1,18,4,14
84,2,697.576,25442.9,25442.9,14254.5,-2.32502,41,0.5,2.79355,20857.7,50,1,18,9,9
84,2,339.319,8590.39,8590.39,6632.13,-2.26888,41,0.5,2.99174,24298.8,47,1,18,6,12
84,2,9.31419,335.04,335.04,2.68393e+006,-1.956,41,0.5,2.41815,1131.68,49,1,18,8,10
84,2,360.039,35694.7,35694.7,78686.9,-2.56896,41,0.5,2.68204,30783.3,52,1,18,11,7
84,2,19.0961,520.787,520.787,1.09432e+006,-2.58603,41,0.5,2.17752,1174.84,49,1,18,8,10
84,2,335.192,6137.79,6137.79,681.039,-2.91946,41,0.5,3.03369,21520.1,48,1,18,7,11
84,2,21.6699,1276.19,1276.19,1825.74,-2.34468,42,0.5,3.02237,7027.8,54,1,17,12,5
84,2,1708.4,81101.6,53148.2,158468,-2.10968,42,0.5,2.07502,0,4294967295,0,17,17,0
84,2,195.935,16114,16114,3735.56,-2.56896,43,0.5,2.97063,16067.7,58,1,16,15,1
84,2,76.5982,4050.19,4050.19,173715,-2.01164,43,0.5,3.01757,15948.5,56,1,16,13,3
84,2,2256.88,164814,90100.3,4940.75,-2.74227,42,0.5,2.37284,0,4294967295,0,17,17,0
84,2,134.678,4796.2,4796.2,422315,-2.20756,43,0.5,3.01621,17268.6,55,1,16,12,4
84,2,32.77,690.105,690.105,378263,-2.26888,43,0.5,2.78435,2522.91,53,1,16,10,6
84,2,2069.42,52715.1,52715.1,72141.9,-2.20265,43,0.5,2.07751,12398.3,57,1,16,14,2
84,2,18.9899,520.516,226.238,6.17775e+007,-2.58603,53,0.5,2.02907,0,4294967295,0,6,6,0
84,2,235.703,3570.68,3570.68,719689,-2.13563,53,0.5,3.00502,11564.1,57,1,6,4,2
84,2,3862.31,58188.8,26730,14843.2,-2.30151,53,0.5,2.7789,0,4294967295,0,6,6,0
84,2,83.5421,904.668,904.668,1.37049e+007,-2.40027,53,0.5,2.89488,1770,57,1,6,4,2
84,2,10.8516,373.387,198.452,1.83165e+007,-1.956,53,0.5,2.03868,0,4294967295,0,6,6,0
84,2,2582.26,102226,30341.4,64288.9,-2.53087,53,0.5,2.92586,0,4294967295,0,6,6,0
84,2,626.979,8955.86,8955.86,215470,-2.26478,53,0.5,2.98976,12514.2,58,1,6,5,1
84,2,75.6588,4963.09,4963.09,528878,-2.01164,53,0.5,2.9991,6573.56,58,1,6,5,1
84,2,149.37,8232.57,991.543,107433,-3.69659,53,0.5,2.03792,0,4294967295,0,6,6,0
84,2,10.6241,314.359,139.054,1.97346e+007,-1.956,53,0.5,2.02745,0,4294967295,0,6,6,0
84,2,39.0486,437.056,437.056,6.96858e+007,-2.07427,53,0.5,2.40053,65.5739,59,1,6,6,0
84,2,340.219,6177.42,6177.42,78023,-2.91946,53,0.5,3.0305,14370.4,58,1,6,5,1
84,2,470.623,37714.2,25021.8,36735.8,-2.58894,53,0.5,2.96348,0,4294967295,0,6,6,0
84,2,37.9904,1204.51,1204.51,873882,-2.18799,53,0.5,2.93652,632.997,59,1,6,6,0
84,2,162.875,3045.93,3045.93,1.12823e+006,-2.98906,53,0.5,2.98723,1737.26,59,1,6,6,0
84,2,118.291,2364.5,2364.5,523675,-2.13563,53,0.5,3.02507,8738.15,57,1,6,4,2
84,2,32.8843,735.045,283.529,9.55091e+006,-2.26888,54,0.5,2.03741,0,4294967295,0,5,5,0
84,2,38.2415,431.711,330.619,5.08545e+007,-2.07427,54,0.5,2.10918,0,4294967295,0,5,5,0
84,2,87.2986,871.147,720.212,3.17806e+007,-2.40027,54,0.5,2.38703,0,4294967295,0,5,5,0
84,2,19.4473,499.105,180.757,1.42194e+007,-2.58603,54,0.5,2.02142,0,4294967295,0,5,5,0
84,2,721.58,24934.3,21540,247278,-2.32502,54,0.5,2.97514,0,4294967295,0,5,5,0
84,2,19.0961,520.787,127.895,7.7572e+006,-2.58603,55,0.5,2.02174,0,4294967295,0,4,4,0
84,2,124.195,2353.27,697.566,1.84545e+007,-2.13563,55,0.5,2.4138,0,4294967295,0,4,4,0
84,2,80.8594,1317.75,364.815,9.18498e+006,-2.39627,55,0.5,2.05425,0,4294967295,0,4,4,0
84,2,229.084,3373.44,3373.44,980246,-2.13563,55,0.5,3.06338,2202.66,59,1,4,4,0
84,2,337.877,5787.14,1887.33,58312.8,-2.91946,55,0.5,2.64166,0,4294967295,0,4,4,0
84,2,32.7126,741.778,172.498,2.68031e+007,-2.26888,55,0.5,2.0244,0,4294967295,0,4,4,0
84,2,40.2,488.186,212.389,1.47656e+007,-2.07427,55,0.5,2.03177,0,4294967295,0,4,4,0
84,2,21.3782,1271.04,145.725,30833.1,-2.34468,55,0.5,2.01893,0,4294967295,0,4,4,0
84,2,134.417,8466.3,500.175,6684.87,-3.69659,55,0.5,2.01872,0,4294967295,0,4,4,0
84,2,9.31342,332.389,85.958,1.30624e+007,-1.956,55,0.5,2.01719,0,4294967295,0,4,4,0
84,2,4270.32,134059,123470,70041.2,-2.39627,29,0.5,2.05461,0,4294967295,0,30,30,0
84,2,2571.3,107625,81434.9,291.326,-2.53087,42,0.5,2.09211,0,4294967295,0,17,17,0
84,2,4787.85,112492,112492,540.896,-2.40027,17,0.5,2.05264,72677.2,37,1,42,20,22
84,2,7450.48,194528,101118,54058.6,-2.03654,43,0.5,2.06205,0,4294967295,0,16,16,0
84,2,180.126,15002.4,15002.4,1511.39,-2.56896,28,0.5,2.98911,26204.6,45,1,31,17,14
84,2,819.719,20351.6,20351.6,151.596,-2.43916,28,0.5,2.9671,25855.9,49,1,31,21,10
84,2,1378.69,17005.1,14303,137414,-2.46243,53,0.5,2.86919,0,4294967295,0,6,6,0
84,3,0.298627,5.20412,2.55292,84.3216,-2.18799,19,0,2,0,31,1,40,12,28
84,3,0.198355,3.34564,1.63662,738810,-2.71651,19,0,2,0,31,1,40,12,28
84,3,0.081803,2.41881,1.18048,3.17558e+006,-2.34468,19,0,2,0,31,1,40,12,28
84,3,1.44772,32.5287,32.2473,1.97964,-2.06045,31,0,2,15.1384,54,1,28,23,5
84,3,2.91254,21.553,10.6453,499914,-2.19737,31,0,2,0,43,1,28,12,16
84,3,28.0258,313.915,312.569,1.66148e+006,-2.07427,42,0,2,27.7911,55,1,17,13,4
84,3,2.8275,75.8999,75.3949,491835,-2.39563,42,0,2,22.8205,55,1,17,13,4
84,3,4.67112,164.6,127.395,3.20664e+006,-2.05085,42,0,2,0,4294967295,0,17,17,0
84,3,4.77271,92.9343,54.4708,5.14026e+006,-2.50065,43,0,2,0,4294967295,0,16,16,0
84,3,1.08876,16.4557,16.28,3.27071e+006,-2.41866,43,0,2,5.48332,55,1,16,12,4
84,3,0.553063,10.9971,10.8641,1.69109e+006,-1.956,43,0,2,3.62312,55,1,16,12,4
84,3,11.0953,93.0567,92.4754,979658,-2.46243,43,0,2,1.24564,55,1,16,12,4
84,3,7.8915,62.6961,62.2535,474555,-2.35496,43,0,2,13.0444,55,1,16,12,4
84,3,4.70414,181.69,17.6379,35397,-2.05085,54,0,2,0,4294967295,0,5,5,0
84,3,4.72795,40.1965,17.7198,799725,-2.26478,54,0,2,0,4294967295,0,5,5,0
84,3,7.60138,117.694,25.787,5.52771e+006,-2.53087,54,0,2,0,4294967295,0,5,5,0
84,3,2.46682,74.228,10.684,79.8591,-2.39563,54,0,2,0,4294967295,0,5,5,0
84,3,1.86464,40.0642,8.60429,3.73463e+006,-2.2328,54,0,2,0,4294967295,0,5,5,0
84,3,0.0755027,2.39054,0.762696,286662,-2.34468,54,0,2,0,4294967295,0,5,5,0
84,3,26.1079,340.193,69.4679,41.3096,-2.07427,54,0,2,0,4294967295,0,5,5,0
84,3,0.956816,5.71864,5.15542,1.41077e+007,-2.30426,54,0,2,0,4294967295,0,5,5,0
84,3,0.385555,3.28055,0.372441,2.32826e+009,-2.78442,55,0,2,0,4294967295,0,4,4,0
84,3,2.91039,21.9122,2.8573,5.24786e+007,-2.19737,55,0,2,0,4294967295,0,4,4,0
84,3,0.0847764,2.33069,0.080186,4.63805e+009,-2.34468,55,0,2,0,4294967295,0,4,4,0
84,3,14.1827,141.116,14.0241,2.13311e+006,-2.30426,55,0,2,0,4294967295,0,4,4,0
84,3,0.18906,3.38516,0.181055,2.27794e+009,-2.71651,55,0,2,0,4294967295,0,4,4,0
84,3,1.60132,73.7471,1.56619,8.0886e+007,-2.56896,55,0,2,0,4294967295,0,4,4,0
84,3,3.50592,122.442,3.44554,1.43822e+007,-2.42434,55,0,2,0,4294967295,0,4,4,0
84,3,0.311831,5.08157,0.300509,214868,-2.18799,55,0,2,0,4294967295,0,4,4,0
84,3,13.2019,501,13.051,7.53552e+006,-3.69659,55,0,2,0,4294967295,0,4,4,0
84,3,4.37857,39.0827,4.30816,9.14225e+006,-2.26478,55,0,2,0,4294967295,0,4,4,0
84,3,0.967899,5.28505,0.943104,99495,-2.30426,55,0,2,0,4294967295,0,4,4,0
84,4,1.24028,57.3589,9.40546,210015,-2.05085,18,0,3.13604,0,4294967295,0,41,41,0
84,4,3.24959,103.103,77.5406,495657,-2.34487,19,0,3.39312,0,54,1,40,35,5
84,4,11.6058,392.683,195.368,32747.5,-2.26013,30,0,3.11664,0,54,1,29,24,5
84,4,0.676745,16.2017,1.24311,1.01466e+006,-2.01164,30,0,3,0,4294967295,0,29,29,0
84,4,6.45942,72.4021,71.9132,5.301e+006,-2.35496,31,0,3.28963,30.7209,54,1,28,23,5
84,4,2.42493,67.2152,41.2243,46171.9,-2.42434,31,0,3.43307,0,54,1,28,23,5
84,4,11.291,252.867,159.848,3.50376e+006,-2.18019,42,0,3.32897,0,4294967295,0,17,17,0
84,4,1.60786,18.6137,17.6812,564876,-2.43916,42,0,3.10303,0,4294967295,0,17,17,0
84,4,20.4472,265.933,264.733,939581,-2.35496,42,0,3.35256,188.996,55,1,17,13,4
84,4,40.8797,783.533,781.003,1.30921e+006,-2.43916,42,0,3.10536,297.454,55,1,17,13,4
84,4,75.8179,960.374,957.462,2.0964e+006,-2.40027,42,0,3.09303,137.708,55,1,17,13,4
