GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
173,0,33.9821,1532.07,1532.07,1749.3,-2.71651,100,0.5,2,3150.01,106,1,19,6,13
173,0,65.3441,4617.39,4617.39,196152,-2.34468,100,0.5,2,6803.36,112,1,19,12,7
173,0,3258.09,29496.3,29496.3,8207.85,-2.30426,100,0.5,2,37529.7,111,1,19,11,8
173,0,322.881,39965.4,39965.4,144097,-2.24328,100,0.5,2,11168.9,118,1,19,18,1
173,0,846.771,10485,10485,1819.79,-2.30426,100,0.5,2,15162.8,107,1,19,7,12
173,0,58.2825,6985.19,6985.19,66528.8,-2.34468,100,0.5,2,11390.6,112,1,19,12,7
173,0,5.63466,776.964,776.964,588.865,-2.34468,100,0.5,2,1956.48,106,1,19,6,13
173,0,130.832,11463.3,11463.3,12364.1,-2.24328,100,0.5,2,12909.7,113,1,19,13,6
173,0,396.882,4861.53,4861.53,594.462,-2.30151,100,0.5,2,8849.09,106,1,19,6,13
173,0,2104.21,62283.2,62283.2,47.9659,-2.30151,100,0.5,2,31822.6,116,1,19,16,3
173,0,8.56056,889.825,889.825,5.47004,-2.18799,100,0.5,2,2151.91,106,1,19,6,13
173,0,8826.69,43542.9,43542.9,7.45298,-2.30151,100,0.5,2,32898.5,108,1,19,8,11
173,0,364.241,64219.7,58041.7,195.449,-2.34468,100,0.5,2,0,4294967295,0,19,19,0
173,0,184.973,10436,10436,880234,-2.18799,100,0.5,2,11885,113,1,19,13,6
173,0,561.16,5925.17,5925.17,16.6813,-2.30151,100,0.5,2,10308.2,106,1,19,6,13
173,0,20.3332,2477.34,2477.34,2435.69,-2.18799,100,0.5,2,5516.39,108,1,19,8,11
173,0,729.061,49958.1,49958.1,4620.42,-2.34468,101,0.5,2,4576.15,119,1,18,18,0
173,0,1646.34,153706,83652.8,99190.8,-2.24328,101,0.5,2,0,4294967295,0,18,18,0
173,0,887.286,15395.5,15395.5,4.20826,-2.46243,101,0.5,2,15880.1,113,1,18,12,6
173,0,43.7551,10493.8,10493.8,1584.27,-2.34468,100,0.5,2,16190.3,114,1,19,14,5
173,0,24.7072,1952.72,1952.72,97.1394,-2.18799,102,0.5,2,4668,113,1,17,11,6
173,0,5.09472,946.363,946.363,12287.5,-2.34468,102,0.5,2,2246.7,112,1,17,10,7
173,0,7.91841,489.695,489.695,96.7962,-2.34468,102,0.5,2,1415.16,107,1,17,5,12
173,0,408.288,49170.2,30814.2,7.69567,-2.34468,102,0.5,2,0,4294967295,0,17,17,0
173,0,829.553,25918.5,25918.5,14.9578,-2.20756,102,0.5,2,16407.8,117,1,17,15,2
173,0,296.734,4024.2,4024.2,4.7705,-2.30151,102,0.5,2,6200.79,108,1,17,6,11
173,0,322.881,39965.4,24539.3,88.1496,-2.24328,103,0.5,2,0,4294967295,0,16,16,0
173,0,2701.41,17514,17514,88.4982,-2.30426,103,0.5,2,21726.6,112,1,16,9,7
173,0,9249.85,152149,152149,25979.8,-2.46243,90,0.5,2,137289,106,1,29,16,13
173,0,1695.67,10357,10357,144.313,-2.30151,102,0.5,2,14822.9,108,1,17,6,11
173,0,3912.26,20336.2,20336.2,241.531,-2.30426,100,0.5,2,19298.6,107,1,19,7,12
173,0,696.363,52255.7,52255.7,103425,-2.34468,100,0.5,2,17054.7,118,1,19,18,1
173,0,7018.77,62339.2,62339.2,74.4401,-2.30151,101,0.5,2,58906.9,114,1,18,13,5
173,0,1120.49,164375,164375,940.695,-2.18799,88,0.5,2,140698,113,1,31,25,6
173,0,1806.18,26048.8,26048.8,1.64428,-2.20265,88,0.5,2,22955,98,1,31,10,21
173,0,595.172,51596.6,8768.42,272660,-2.34468,112,0.5,2,0,4294967295,0,7,7,0
173,0,526.033,4607.18,4607.18,1069.09,-2.30151,112,0.5,2,3286.1,118,1,7,6,1
173,0,412.04,4647.62,4647.62,57982.2,-2.30151,112,0.5,2,2501.11,118,1,7,6,1
173,0,34.3593,1544.19,1544.19,350579,-2.71651,112,0.5,2,973.696,118,1,7,6,1
173,0,224.609,8746.81,5546.53,101542,-2.20756,112,0.5,2,0,4294967295,0,7,7,0
173,0,8.14121,800.492,800.492,6497.43,-2.18799,112,0.5,2,706.005,118,1,7,6,1
173,0,429.158,48177.3,7487.57,158119,-2.34468,112,0.5,2,0,4294967295,0,7,7,0
173,0,126.616,11423.7,4331.44,90.7827,-2.24328,112,0.5,2,0,4294967295,0,7,7,0
173,0,7.91706,501.224,501.224,47998.4,-2.34468,112,0.5,2,809.938,117,1,7,5,2
173,0,341.731,41105.8,6665.79,355390,-2.24328,112,0.5,2,0,4294967295,0,7,7,0
173,0,965.318,27024.3,11278.5,412.35,-2.20756,112,0.5,2,0,4294967295,0,7,7,0
173,0,11.4242,554.927,554.927,2674.11,-2.34468,112,0.5,2,905.356,117,1,7,5,2
173,0,339.305,30411.9,6710.29,77.6321,-2.20756,112,0.5,2,0,4294967295,0,7,7,0
173,0,264.222,19625.5,5973.1,67950.8,-2.71651,112,0.5,2,0,4294967295,0,7,7,0
173,0,5.6548,727.442,727.442,1.21767e+006,-2.34468,112,0.5,2,618.461,118,1,7,6,1
173,0,43.8169,7800.79,2842.57,42398.4,-2.34468,112,0.5,2,0,4294967295,0,7,7,0
173,0,264.873,4180.27,4180.27,82205.8,-2.30151,112,0.5,2,1753.5,118,1,7,6,1
173,0,1908.51,13244.1,13244.1,40.683,-2.30151,112,0.5,2,3097.45,119,1,7,7,0
173,0,19.1511,2566.05,2109.5,227892,-2.18799,112,0.5,2,0,4294967295,0,7,7,0
173,0,1485.16,14239.6,14209.6,10045.7,-2.30151,112,0.5,2,0,4294967295,0,7,7,0
173,0,25.5568,1380.6,1380.6,258861,-2.71651,112,0.5,2,886.851,118,1,7,6,1
173,0,1283.08,9738.61,9738.61,10.1208,-2.46243,112,0.5,2,3299.86,118,1,7,6,1
173,0,319.441,6779.96,6526.59,355.34,-2.35147,112,0.5,2,0,4294967295,0,7,7,0
173,0,844.893,9936.73,9936.73,154023,-2.30426,112,0.5,2,552.579,119,1,7,7,0
173,0,30.7701,6424.61,2496.1,5175,-2.34468,112,0.5,2,0,4294967295,0,7,7,0
173,0,138.12,7255.13,4490.18,61049.7,-2.20756,112,0.5,2,0,4294967295,0,7,7,0
173,0,4098.14,19712.9,19712.9,7622.58,-2.30426,112,0.5,2,5692.22,118,1,7,6,1
173,0,1676.07,142187,14973,638009,-2.24328,112,0.5,2,0,4294967295,0,7,7,0
173,0,10.057,849.184,849.184,13150.4,-2.18799,113,0.5,2,252.154,119,1,6,6,0
173,0,360.526,4926.61,4926.61,42.8572,-2.30151,113,0.5,2,173.704,119,1,6,6,0
173,0,34.3203,1421.1,1421.1,342896,-2.71651,113,0.5,2,327.387,119,1,6,6,0
173,0,24.0148,1398.21,1398.21,324238,-2.71651,113,0.5,2,121.182,119,1,6,6,0
173,0,65.3441,4617.39,2261.57,1.41515e+006,-2.34468,113,0.5,2,0,4294967295,0,6,6,0
173,0,3258.09,29496.3,17847.2,132185,-2.30426,113,0.5,2,0,4294967295,0,6,6,0
173,0,571.77,6615.89,6491.84,27.895,-2.30151,113,0.5,2,0,4294967295,0,6,6,0
173,0,5.63466,776.964,776.964,9.93746e+006,-2.34468,113,0.5,2,103.072,119,1,6,6,0
173,0,7.98927,493.674,493.674,158251,-2.34468,113,0.5,2,466.494,118,1,6,5,1
173,0,36.5976,8804.8,1800.17,747.331,-2.34468,113,0.5,2,0,4294967295,0,6,6,0
173,0,301.623,4010.97,4010.97,314.688,-2.30151,113,0.5,2,649.024,119,1,6,6,0
173,0,846.771,10485,5991.94,55821,-2.30426,114,0.5,2,0,4294967295,0,5,5,0
173,0,411.867,4882.18,3937.34,30127,-2.30151,114,0.5,2,0,4294967295,0,5,5,0
173,0,135.639,7265.88,2169.21,5361.62,-2.20756,114,0.5,2,0,4294967295,0,5,5,0
173,0,588.425,6200.58,4833.27,703.038,-2.30151,114,0.5,2,0,4294967295,0,5,5,0
173,0,2701.41,17514,12492.3,658.46,-2.30426,114,0.5,2,0,4294967295,0,5,5,0
173,0,8.58862,458.622,458.622,147329,-2.34468,114,0.5,2,165.698,119,1,5,5,0
173,0,582.124,4399.04,4399.04,15.2885,-2.30151,114,0.5,2,403.838,119,1,5,5,0
173,0,311.761,6409.29,3372.3,82.459,-2.35147,114,0.5,2,0,4294967295,0,5,5,0
173,0,236.776,9990.65,2903.77,19060.7,-2.20756,114,0.5,2,0,4294967295,0,5,5,0
173,0,5.1697,875.408,502.943,1.46037e+007,-2.34468,114,0.5,2,0,4294967295,0,5,5,0
173,0,1434.55,10227.8,8296.03,7802.74,-2.46243,114,0.5,2,0,4294967295,0,5,5,0
173,0,8.56056,889.825,623.918,11431.1,-2.18799,114,0.5,2,0,4294967295,0,5,5,0
173,0,32.0977,5760.1,1090.13,9252.1,-2.34468,114,0.5,2,0,4294967295,0,5,5,0
173,0,11.5033,522.927,522.927,2014.05,-2.34468,114,0.5,2,179.828,119,1,5,5,0
173,0,321.928,38430.4,3414.79,618798,-2.24328,114,0.5,2,0,4294967295,0,5,5,0
173,0,24.7072,1952.72,971.075,16949.1,-2.18799,114,0.5,2,0,4294967295,0,5,5,0
173,0,57.3529,6695.19,1402.85,2.33855e+006,-2.34468,114,0.5,2,0,4294967295,0,5,5,0
173,0,45.5951,9223.16,1277.87,32848.9,-2.34468,114,0.5,2,0,4294967295,0,5,5,0
173,0,35.257,1502.61,1133.27,1.1488e+006,-2.71651,114,0.5,2,0,4294967295,0,5,5,0
173,0,21.0071,2497.87,902.252,1.26438e+006,-2.18799,114,0.5,2,0,4294967295,0,5,5,0
173,0,24.4729,1480.42,964.481,546186,-2.71651,114,0.5,2,0,4294967295,0,5,5,0
173,0,11633.7,211864,211864,200117,-2.46243,100,0.5,2,8073.11,119,1,19,19,0
173,0,435.213,6140.04,6140.04,321.349,-2.30151,102,0.5,2,10423.3,109,1,17,7,10
173,0,11.2348,559.501,393.082,1740.14,-2.34468,115,0.5,2,0,4294967295,0,4,4,0
173,0,5817.15,44202,16870.4,39.9007,-2.46243,115,0.5,2,0,4294967295,0,4,4,0
173,0,429.158,48177.3,2821.98,19521.5,-2.34468,115,0.5,2,0,4294967295,0,4,4,0
173,0,24.0148,1398.21,565.161,2.39224e+006,-2.71651,115,0.5,2,0,4294967295,0,4,4,0
173,0,8826.69,43542.9,23141.8,95.5547,-2.30151,115,0.5,2,0,4294967295,0,4,4,0
173,0,260.616,19672.4,2081.35,49202.2,-2.71651,115,0.5,2,0,4294967295,0,4,4,0
173,0,184.973,10436,1557.71,7.50123e+006,-2.18799,115,0.5,2,0,4294967295,0,4,4,0
173,0,1669.71,10045,6877.1,174.867,-2.30151,115,0.5,2,0,4294967295,0,4,4,0
173,0,6.24355,787.204,299.548,2.26253e+006,-2.34468,115,0.5,2,0,4294967295,0,4,4,0
173,0,3777.76,20270.9,12265.9,3441.57,-2.30426,115,0.5,2,0,4294967295,0,4,4,0
173,0,10.2627,760.073,376.667,7370.43,-2.18799,115,0.5,2,0,4294967295,0,4,4,0
173,0,927.679,28362.5,4627.04,59.9284,-2.20756,115,0.5,2,0,4294967295,0,4,4,0
173,0,865.525,16767.1,4420.26,53.9367,-2.46243,115,0.5,2,0,4294967295,0,4,4,0
173,0,595.172,51596.6,3464.61,164004,-2.34468,115,0.5,2,0,4294967295,0,4,4,0
173,0,32.2989,1655.06,656.746,1.10163e+006,-2.71651,115,0.5,2,0,4294967295,0,4,4,0
173,0,139.863,10946.8,1443.95,404016,-2.24328,115,0.5,2,0,4294967295,0,4,4,0
173,0,5.36143,1031.81,277.987,1.06898e+007,-2.34468,115,0.5,2,0,4294967295,0,4,4,0
173,0,8.16267,436.698,338.695,120424,-2.34468,115,0.5,2,0,4294967295,0,4,4,0
173,0,42.4397,8729.92,756.777,3293.88,-2.34468,115,0.5,2,0,4294967295,0,4,4,0
173,0,303.172,3917.72,2279.65,135.704,-2.30151,115,0.5,2,0,4294967295,0,4,4,0
173,0,860.659,12695,4402.85,27121.7,-2.30426,115,0.5,2,0,4294967295,0,4,4,0
173,0,63.2382,4709.59,890.736,1.51594e+007,-2.34468,115,0.5,2,0,4294967295,0,4,4,0
173,0,1806.18,26048.8,7260.59,130.548,-2.20265,115,0.5,2,0,4294967295,0,4,4,0
173,0,8.64924,923.663,348.047,517.757,-2.18799,115,0.5,2,0,4294967295,0,4,4,0
173,0,965.269,118624,98930.9,1390.14,-2.18799,100,0.5,2,0,4294967295,0,19,19,0
173,0,1663.58,10529.8,10529.8,107579,-2.30151,112,0.5,2,4286.65,118,1,7,6,1
173,0,2773.02,26955,20205.8,50218,-2.30151,112,0.5,2,0,4294967295,0,7,7,0
173,0,3821.05,40555.1,40555.1,5.87456,-2.46243,100,0.5,2,48680.2,110,1,19,10,9
173,0,5481.59,40662.2,40662.2,4119.71,-2.46243,100,0.5,2,31312.6,109,1,19,9,10
173,0,1047.13,15476.7,6785.73,165533,-2.30426,114,0.5,2,0,4294967295,0,5,5,0
173,0,2932.32,20424.6,20424.6,315.262,-2.30426,101,0.5,2,26365.4,114,1,18,13,5
173,0,2259.43,55744.5,55744.5,1037.04,-2.30151,88,0.5,2,39054.6,101,1,31,13,18
173,0,297.56,26249.3,26249.3,9612.76,-2.20756,100,0.5,2,23024.8,114,1,19,14,5
173,0,3033.28,14000.5,14000.5,16.6799,-2.20265,102,0.5,2,18536.5,108,1,17,6,11
173,0,1588.58,22996.6,22996.6,373.16,-2.46243,102,0.5,2,26246.1,112,1,17,10,7
173,0,4572.18,37760,37760,49.0761,-2.46243,100,0.5,2,29764.6,109,1,19,9,10
173,0,4781.65,40373.3,28083.1,743.184,-2.46243,112,0.5,2,0,4294967295,0,7,7,0
173,1,377.006,33852,33852,9.46724,-0.0344828,88,0.5,3,47059.9,97,1,31,9,22
173,1,620.195,19666.4,19666.4,11.0875,-2.46243,89,0.5,3,55387.6,96,1,30,7,23
173,1,308.975,47804.3,47804.3,34014.4,0.0120688,90,0.5,3,54943.7,106,1,29,16,13
173,1,523.119,52548.2,52548.2,24894.8,0.0120688,100,0.5,3,47902.9,110,1,19,10,9
173,1,313.116,22484.4,22484.4,1441.62,-0.0344828,100,0.5,3,45565.5,107,1,19,7,12
173,1,600.832,10984.5,10984.5,487.834,-2.46243,100,0.5,3,49851.7,104,1,19,4,15
173,1,821.169,12703.1,12703.1,71.1624,-2.30426,102,0.5,3,46543.4,105,1,17,3,14
173,1,404.814,25152.4,25152.4,24.3265,-0.0344828,103,0.5,3,56714.4,108,1,16,5,11
173,1,1787.35,22716.1,22716.1,1.77376,-2.30151,101,0.5,3,54998.7,106,1,18,5,13
173,1,288.961,23992.8,9045.71,116754,-0.0344828,112,0.5,3,0,4294967295,0,7,7,0
173,1,658.124,11426.7,11426.7,4694.41,-2.46243,112,0.5,3,26805.3,117,1,7,5,2
173,1,509.626,33543.6,32049.1,73.7085,-0.0344828,112,0.5,3,0,4294967295,0,7,7,0
173,1,640.148,14455.1,14455.1,54930.8,-2.46243,112,0.5,3,31467.8,117,1,7,5,2
173,1,327.325,54981.4,25267.3,45262.3,0.0120688,112,0.5,3,0,4294967295,0,7,7,0
173,1,353.919,35490.8,25155,4946.39,-0.0344828,112,0.5,3,0,4294967295,0,7,7,0
173,1,620.195,19666.4,19666.4,117455,-2.46243,112,0.5,3,25172.1,117,1,7,5,2
173,1,1070.15,18645.1,18645.1,5507,-2.30426,112,0.5,3,29175.3,117,1,7,5,2
173,1,593.004,20812.3,20812.3,91687,-2.46243,112,0.5,3,25201,118,1,7,6,1
173,1,653.259,22022.5,22022.5,1457.58,-2.46243,112,0.5,3,21388.3,118,1,7,6,1
173,1,404.814,25152.4,22209.5,3596.05,-0.0344828,112,0.5,3,0,4294967295,0,7,7,0
173,1,546.782,47167.1,4168.5,1.31662e+006,0.0120688,112,0.5,3,0,4294967295,0,7,7,0
173,1,219.762,35974.6,15914.4,30.0027,-0.0344828,112,0.5,3,0,4294967295,0,7,7,0
173,1,1686.6,21675,21675,77.9477,-2.30151,112,0.5,3,22685.3,117,1,7,5,2
173,1,297.987,54011.2,6489.96,426598,0.0120688,112,0.5,3,0,4294967295,0,7,7,0
173,1,290.811,47529.2,16560.5,10255.4,0.0120688,112,0.5,3,0,4294967295,0,7,7,0
173,1,825.376,11708,11708,8.84153,-2.30426,113,0.5,3,28917.8,117,1,6,4,2
173,1,619.555,13457.5,13457.5,3021.21,-2.46243,113,0.5,3,22387.8,118,1,6,5,1
173,1,420.728,10517.3,10517.3,117.956,-2.46243,114,0.5,3,15533.5,118,1,5,4,1
173,1,1787.35,22716.1,22716.1,12.4846,-2.30151,114,0.5,3,22124.8,118,1,5,4,1
173,1,2075.53,29046.3,29046.3,261.951,-2.30151,114,0.5,3,14485.8,119,1,5,5,0
173,1,411.199,21407.9,5730.83,1201.41,-0.0344828,114,0.5,3,0,4294967295,0,5,5,0
173,1,589.585,10976,10976,729.563,-2.46243,114,0.5,3,16912.7,118,1,5,4,1
173,1,827.667,11112.3,11112.3,1567.57,-2.30426,114,0.5,3,21330.5,117,1,5,3,2
173,1,636.227,18527.8,18527.8,159853,-2.46243,114,0.5,3,11846.4,119,1,5,5,0
173,1,866.456,17938.3,17938.3,77.2597,-2.30426,115,0.5,3,9343.36,119,1,4,4,0
173,1,313.116,22484.4,4917.5,228083,-0.0344828,115,0.5,3,0,4294967295,0,4,4,0
173,1,620.195,19666.4,18526.1,29123.2,-2.46243,115,0.5,3,0,4294967295,0,4,4,0
173,1,835.149,11944.5,11944.5,323.111,-2.30426,115,0.5,3,12228,118,1,4,3,1
173,1,1787.35,22716.1,22716.1,307.792,-2.30151,115,0.5,3,15830.8,118,1,4,3,1
173,1,386.646,33620.5,5895.67,2837.97,-0.0344828,115,0.5,3,0,4294967295,0,4,4,0
173,1,628.556,13291.9,13291.9,155.115,-2.46243,115,0.5,3,7071.78,119,1,4,4,0
173,1,445.119,48112.1,36079.8,1.06139e+006,0.0120688,112,0.5,3,0,4294967295,0,7,7,0
173,1,461.18,43727.7,7332.47,1.04597e+006,0.0120688,114,0.5,3,0,4294967295,0,5,5,0
173,1,572.351,54467,7206.98,6165.82,0.0120688,113,0.5,3,0,4294967295,0,6,6,0
173,1,479.044,19381.2,19381.2,11908.1,-2.46243,114,0.5,3,20660.8,118,1,5,4,1
173,2,2269.15,91740.9,91740.9,30195.4,-2.71651,76,0.5,2,55640.2,107,1,43,31,12
173,2,511.504,69404.1,69404.1,3793.15,-2.18799,76,0.5,2,36410.1,108,1,43,32,11
173,2,27.8786,1519.65,1519.65,763.657,-2.71651,78,0.5,2,1845.94,89,1,41,11,30
173,2,35.0259,1232.94,1232.94,969.731,-2.71651,88,0.5,2,1576.86,99,1,31,11,20
173,2,35.1701,894.799,894.799,11.7473,-2.71651,88,0.5,2,1245.59,97,1,31,9,22
173,2,3774.36,102344,102344,7773.19,-2.46243,88,0.5,2,50333.7,112,1,31,24,7
173,2,401.631,35006.1,35006.1,7569.9,-2.34468,88,0.5,2,23618.8,108,1,31,20,11
173,2,108.907,23094.1,23094.1,4255.02,-2.34468,88,0.5,2,16799.8,108,1,31,20,11
173,2,63.4765,6013.13,6013.13,2203.45,-2.24328,88,0.5,2,4039.6,105,1,31,17,14
173,2,23.7014,1007.93,1007.93,1023.31,-2.35147,88,0.5,2,1348.1,98,1,31,10,21
173,2,75.2523,7685.1,7685.1,43494.9,-2.24328,91,0.5,2,5461.25,106,1,28,15,13
173,2,678.627,8445.25,8445.25,4748.78,-2.20265,91,0.5,2,9849.84,105,1,28,14,14
173,2,4170.06,57850.8,57850.8,2744.66,-2.46243,88,0.5,2,31765.9,108,1,31,20,11
173,2,229.051,31507.1,31507.1,249.536,-2.34468,88,0.5,2,20793.4,105,1,31,17,14
173,2,1040.53,55683.5,55683.5,23763.6,-2.24328,88,0.5,2,30915.8,105,1,31,17,14
173,2,10.6724,511.064,511.064,360.841,-2.50065,100,0.5,2,670.657,108,1,19,8,11
173,2,1004.93,72506.4,72506.4,48602.5,-2.24328,100,0.5,2,30503.8,114,1,19,14,5
173,2,56.7201,4145.14,4145.14,45.8768,-2.20756,100,0.5,2,3113.96,106,1,19,6,13
173,2,90.3718,4958.17,4958.17,321.162,-2.24328,100,0.5,2,3499.58,106,1,19,6,13
173,2,33.7483,747.538,747.538,6.72836,-2.46243,100,0.5,2,1084.87,105,1,19,5,14
173,2,1322.92,39198.2,39198.2,1832.86,-2.18799,102,0.5,2,24166.2,109,1,17,7,10
173,2,2224.41,30093.2,30093.2,340.139,-2.30426,102,0.5,2,20158.9,108,1,17,6,11
173,2,85.8523,13066.5,13066.5,13699,-2.24328,90,0.5,2,11488.9,106,1,29,16,13
173,2,156.164,24096,24096,143647,-2.34468,103,0.5,2,17254.5,110,1,16,7,9
173,2,1357.77,149686,149686,37587.1,-2.71651,79,0.5,2,79787.5,110,1,40,31,9
173,2,1941.37,142526,142526,23.0669,-2.71651,53,0.5,2,60187.6,84,1,66,31,35
173,2,5903.32,105278,105278,4.20148,-2.46243,53,0.5,2,48650.4,79,1,66,26,40
173,2,1861.03,141979,77328.9,41287.9,-2.71651,100,0.5,2,0,4294967295,0,19,19,0
173,2,60.9535,6527.74,745.131,850102,-2.24328,112,0.5,2,0,4294967295,0,7,7,0
173,2,28.8459,1490.48,538.187,4.35325e+006,-2.71651,112,0.5,2,0,4294967295,0,7,7,0
173,2,5741.98,112547,15006.2,1743.41,-2.46243,112,0.5,2,0,4294967295,0,7,7,0
173,2,108.907,23094.1,1032.84,801822,-2.34468,112,0.5,2,0,4294967295,0,7,7,0
173,2,1402.74,15625.3,5630.41,88.2686,-2.30426,112,0.5,2,0,4294967295,0,7,7,0
173,2,35.7529,881.456,587.871,479014,-2.71651,112,0.5,2,0,4294967295,0,7,7,0
173,2,84.0772,13212.4,883.761,533569,-2.24328,112,0.5,2,0,4294967295,0,7,7,0
173,2,33.2216,1255.54,676.329,47705.2,-2.71651,112,0.5,2,0,4294967295,0,7,7,0
173,2,719.685,10112.3,3444.33,290952,-2.20265,112,0.5,2,0,4294967295,0,7,7,0
173,2,21.4492,1095.83,580.794,2801.69,-2.35147,112,0.5,2,0,4294967295,0,7,7,0
173,2,430.212,32954,2395.4,299966,-2.34468,112,0.5,2,0,4294967295,0,7,7,0
173,2,106.588,3758.49,1022.23,542951,-2.18799,112,0.5,2,0,4294967295,0,7,7,0
173,2,413.7,13448.8,2507.97,479195,-2.18799,112,0.5,2,0,4294967295,0,7,7,0
173,2,540.684,68592.4,2937.32,186189,-2.18799,112,0.5,2,0,4294967295,0,7,7,0
173,2,3491.99,61923.1,10526.1,700.912,-2.46243,112,0.5,2,0,4294967295,0,7,7,0
173,2,87.7193,4657,917.43,38970,-2.24328,112,0.5,2,0,4294967295,0,7,7,0
173,2,24.2193,887.028,484.806,1.65652e+006,-2.35147,112,0.5,2,0,4294967295,0,7,7,0
173,2,160.457,21422.4,1297.1,1.38396e+006,-2.34468,112,0.5,2,0,4294967295,0,7,7,0
173,2,229.051,31507.1,1610.55,108928,-2.34468,112,0.5,2,0,4294967295,0,7,7,0
173,2,10.4642,519.124,351.026,452358,-2.50065,112,0.5,2,0,4294967295,0,7,7,0
173,2,1941.37,142526,6812.08,8992.53,-2.71651,112,0.5,2,0,4294967295,0,7,7,0
173,2,2190.39,30748.1,7434.02,48484.6,-2.30426,112,0.5,2,0,4294967295,0,7,7,0
173,2,1202.4,36829.1,5246.29,135025,-2.18799,112,0.5,2,0,4294967295,0,7,7,0
173,2,78.4622,7590.37,843.689,2.12372e+006,-2.24328,112,0.5,2,0,4294967295,0,7,7,0
173,2,56.7201,4145.14,723.795,98162.3,-2.20756,112,0.5,2,0,4294967295,0,7,7,0
173,2,990.382,57590.2,4200.27,280704,-2.24328,112,0.5,2,0,4294967295,0,7,7,0
173,2,30.8825,1182.96,425.387,451517,-2.71651,113,0.5,2,0,4294967295,0,6,6,0
173,2,10.9617,507.433,258.25,98706.6,-2.50065,113,0.5,2,0,4294967295,0,6,6,0
173,2,33.4003,1252.23,305.552,386915,-2.71651,114,0.5,2,0,4294967295,0,5,5,0
173,2,23.6073,956.808,249.847,878555,-2.35147,114,0.5,2,0,4294967295,0,5,5,0
173,2,28.1455,1514.62,282.689,1.33609e+007,-2.71651,114,0.5,2,0,4294967295,0,5,5,0
173,2,156.164,24096,765.943,5.4916e+006,-2.34468,114,0.5,2,0,4294967295,0,5,5,0
173,2,72.0023,15030.8,7255.98,757975,-2.24328,103,0.5,2,0,4294967295,0,16,16,0
173,2,10.2643,505.512,107.93,62401.7,-2.50065,115,0.5,2,0,4294967295,0,4,4,0
173,2,55.6628,4173.16,292.951,24756,-2.20756,115,0.5,2,0,4294967295,0,4,4,0
173,2,75.2523,7685.1,355.203,5.1795e+006,-2.24328,115,0.5,2,0,4294967295,0,4,4,0
173,2,53.5043,6055.97,285.5,478609,-2.24328,115,0.5,2,0,4294967295,0,4,4,0
173,2,1489.52,28185,3342.94,24073.8,-2.30151,115,0.5,2,0,4294967295,0,4,4,0
173,2,91.1317,4978.72,406.705,125618,-2.24328,115,0.5,2,0,4294967295,0,4,4,0
173,2,507.49,28587.1,3481.01,2768.53,-2.34468,112,0.5,2,0,4294967295,0,7,7,0
173,2,1494.83,32830.4,32830.4,170.152,-2.30426,100,0.5,2,35353.2,109,1,19,9,10
173,2,2096.13,30847.4,30847.4,3.09243,-2.30151,100,0.5,2,22980.4,109,1,19,9,10
173,2,1130.07,137041,137041,585.985,-2.71651,40,0.5,2,106350,77,1,79,37,42
173,2,1997.43,30129.1,30129.1,10.4742,-2.30151,65,0.5,2,20306.4,82,1,54,17,37
173,2,425.185,12944.4,12944.4,227.811,-2.18799,101,0.5,2,12728.8,106,1,18,5,13
173,3,0.674494,21.4349,21.1103,1.94285e+006,-2.18799,101,0,2,19.6372,113,1,18,12,6
173,3,0.68586,22.0184,14.6122,1.74797e+007,-2.18799,113,0,2,0,4294967295,0,6,6,0
173,3,0.696243,21.1849,3.63322,584713,-2.18799,114,0,2,0,4294967295,0,5,5,0
173,3,0.883546,21.9085,4.36226,9.50091e+007,-2.24328,114,0,2,0,4294967295,0,5,5,0
173,5,0.680757,12.1639,11.9445,1.69835e+006,-2.71651,102,0,2,4.05235,114,1,17,12,5
173,5,0.198473,5.01224,2.43253,133450,-2.34468,102,0,2,0,114,1,17,12,5
173,5,2.39145,101.545,85.9084,727494,-2.34468,102,0,2,0,4294967295,0,17,17,0
173,5,0.176264,6.04164,2.93708,1.65903e+008,-2.34468,103,0,2,0,115,1,16,12,4
173,5,0.209574,4.73499,1.09733,5.95296e+008,-2.34468,114,0,2,0,4294967295,0,5,5,0
173,5,0.679981,13.2558,2.73885,86322.1,-2.71651,114,0,2,0,4294967295,0,5,5,0
173,5,0.169749,5.97867,0.933842,1.7858e+008,-2.34468,114,0,2,0,4294967295,0,5,5,0
173,5,2.18827,109.049,2.12127,6.11497e+007,-2.34468,115,0,2.5,0,4294967295,0,4,4,0
173,5,0.198473,5.01224,0.185779,1.22752e+010,-2.34468,115,0,2.5,0,4294967295,0,4,4,0
173,5,2.72644,93.592,23.5094,3.76355e+007,-2.50065,113,0,2,0,4294967295,0,6,6,0
173,6,1.71472,70.2636,69.5265,751.816,-2.18799,31,0,2,0,53,1,88,22,66
173,6,35.64,2807.68,2798.28,21218.2,-2.34468,41,0,2,1014.99,77,1,78,36,42
173,6,137.594,1330.34,1324.72,33.2495,-2.30151,54,0,2,603.248,77,1,65,23,42
